list-il-none,1,32,1,96,309820,3227
list-il-none,2,1,1,6,98805,16467
list-il-none,2,2,1,12,118587,9882
list-il-none,2,8,1,48,122268,2547
list-il-none,2,16,1,96,242581,2526
list-il-none,2,32,1,192,666425,3470
list-il-none,4,1,1,12,148832,12402
list-il-none,4,4,1,48,149981,3124
list-il-none,4,16,1,192,378708,1972
list-il-none,4,32,1,384,1190676,3100
list-il-none,8,1,1,24,298333,12430
list-il-none,8,2,1,48,274391,5716
list-il-none,8,8,1,192,388176,2021
list-il-none,12,1,1,36,434857,12079
list-il-none,12,2,1,72,375630,5217
list-dl-none,1,1,1,3,63886,21295
list-dl-none,1,2,1,6,80851,13475
list-dl-none,1,4,1,12,118389,9865
list-dl-none,1,8,1,24,134969,5623
list-dl-none,1,16,1,48,221804,4620
list-dl-none,1,32,1,96,364994,3802
list-dl-none,2,1,1,6,162847,27141
list-dl-none,2,2,1,12,200665,16722
list-dl-none,2,4,1,24,233715,9738
list-dl-none,2,16,1,96,245597,2558
list-dl-none,2,32,1,192,628153,3271
list-dl-none,4,1,1,12,210241,17520
list-dl-none,4,4,1,48,155299,3235
list-dl-none,8,1,1,24,260793,10866
list-dl-none,8,2,1,48,255104,5314
list-dl-none,8,32,1,768,2224529,2896
list-dl-none,12,1,1,36,401161,11143
list-id-none,1,1,1,3,119701,39900
list-id-none,1,2,1,6,95474,15912
list-id-none,1,4,1,12,114873,9572
list-id-none,1,8,1,24,149849,6243
list-id-none,1,16,1,48,114684,2389
list-id-none,1,32,1,96,149765,1560
list-id-none,2,1,1,6,119916,19986
list-id-none,2,4,1,24,112481,4686
list-id-none,4,1,1,12,169213,14101
list-id-none,4,2,1,24,151866,6327
list-id-none,8,1,1,24,302801,12616
list-id-none,8,4,1,96,287885,2998
list-id-none,8,8,1,192,357759,1863
list-id-none,12,1,1,36,411950,11443
list-idl-none,1,1,1,3,113525,37841
list-idl-none,1,2,1,6,76535,12755
list-idl-none,1,4,1,12,88876,7406
list-idl-none,1,8,1,24,160051,6668
list-idl-none,1,16,1,48,220779,4599
list-idl-none,1,32,1,96,429400,4472
list-idl-none,2,1,1,6,138622,23103
list-idl-none,2,4,1,24,163370,6807
list-idl-none,2,8,1,48,177452,3696
list-idl-none,2,16,1,96,271795,2831
list-idl-none,4,32,1,384,1212829,3158
list-idl-none,8,1,1,24,274860,11452
list-idl-none,8,2,1,48,299564,6240
list-idl-none,12,1,1,36,551652,15323
list-i-m,2,1,1,6,92509,15418
list-i-m,2,2,1,12,109415,9117
list-i-m,2,4,1,24,106740,4447
list-i-m,2,8,1,48,100768,2099
list-i-m,2,16,1,96,110913,1155
list-i-m,2,32,1,192,230826,1202
list-i-m,4,1,1,12,165292,13774
list-i-m,4,2,1,24,166458,6935
list-i-m,4,4,1,48,150965,3145
list-i-m,4,8,1,96,153840,1602
list-i-m,4,16,1,192,254667,1326
list-i-m,4,32,1,384,545773,1421
list-i-m,8,1,1,24,321870,13411
list-i-m,8,2,1,48,363109,7564
list-i-m,8,4,1,96,283953,2957
list-i-m,8,8,1,192,261741,1363
